"symbol","date","openTime","open","high","low","close","volume"
,"03 01 2018","15:09:00","0.05844100","0.05854200","0.05836400","0.05850800","446.87500000"
,"03 01 2018","15:10:00","0.05850800","0.05855500","0.05840800","0.05850000","432.45600000"
,"03 01 2018","15:11:00","0.05850000","0.05864300","0.05843400","0.05859400","587.59400000"
,"03 01 2018","15:12:00","0.05859400","0.05860000","0.05840100","0.05844400","566.26400000"
,"03 01 2018","15:13:00","0.05844400","0.05860000","0.05840000","0.05844400","327.86900000"
,"03 01 2018","15:14:00","0.05844400","0.05851300","0.05836200","0.05836600","564.28800000"
,"03 01 2018","15:15:00","0.05844000","0.05857300","0.05836700","0.05847700","627.32200000"
,"03 01 2018","15:16:00","0.05852200","0.05858000","0.05841900","0.05857900","383.70700000"
,"03 01 2018","15:17:00","0.05857900","0.05870000","0.05845000","0.05858900","678.41300000"
,"03 01 2018","15:18:00","0.05858900","0.05868700","0.05857600","0.05857700","447.27100000"
,"03 01 2018","15:19:00","0.05863400","0.05876000","0.05857700","0.05862200","563.09900000"
,"03 01 2018","15:20:00","0.05862200","0.05876000","0.05838400","0.05845000","417.33000000"
,"03 01 2018","15:21:00","0.05850800","0.05861700","0.05833800","0.05859600","514.48000000"
,"03 01 2018","15:22:00","0.05859600","0.05868500","0.05836400","0.05849800","516.14500000"
,"03 01 2018","15:23:00","0.05855300","0.05861900","0.05834000","0.05854000","413.57800000"
,"03 01 2018","15:24:00","0.05847200","0.05868500","0.05847200","0.05860000","341.77000000"
,"03 01 2018","15:25:00","0.05860000","0.05870900","0.05852100","0.05857700","376.40200000"
,"03 01 2018","15:26:00","0.05857700","0.05863600","0.05846700","0.05853100","362.97100000"
,"03 01 2018","15:27:00","0.05855000","0.05869800","0.05847800","0.05852700","491.64700000"
,"03 01 2018","15:28:00","0.05852700","0.05865600","0.05842500","0.05857000","442.98000000"
,"03 01 2018","15:29:00","0.05850400","0.05857000","0.05837900","0.05840000","442.76100000"
,"03 01 2018","15:30:00","0.05842500","0.05853900","0.05831700","0.05852200","244.30300000"
,"03 01 2018","15:31:00","0.05852100","0.05858100","0.05842200","0.05842700","429.62000000"
,"03 01 2018","15:32:00","0.05852300","0.05854700","0.05831100","0.05841700","296.73000000"
,"03 01 2018","15:33:00","0.05847700","0.05862200","0.05840300","0.05861900","286.16900000"
,"03 01 2018","15:34:00","0.05851200","0.05860000","0.05850600","0.05850600","205.74900000"
,"03 01 2018","15:35:00","0.05850600","0.05856200","0.05848000","0.05850100","264.44800000"
,"03 01 2018","15:36:00","0.05850100","0.05855200","0.05841500","0.05854400","369.31100000"
,"03 01 2018","15:37:00","0.05848900","0.05854900","0.05840600","0.05848100","314.62800000"
,"03 01 2018","15:38:00","0.05854100","0.05855100","0.05841600","0.05844900","397.06900000"
,"03 01 2018","15:39:00","0.05849500","0.05852800","0.05841000","0.05848800","406.28200000"
,"03 01 2018","15:40:00","0.05848700","0.05850300","0.05835100","0.05846300","399.14700000"
,"03 01 2018","15:41:00","0.05846300","0.05847300","0.05836300","0.05845200","356.43900000"
,"03 01 2018","15:42:00","0.05845200","0.05847300","0.05839200","0.05840200","159.51900000"
,"03 01 2018","15:43:00","0.05840600","0.05855000","0.05838600","0.05841400","310.61700000"
,"03 01 2018","15:44:00","0.05843700","0.05855000","0.05837500","0.05848100","310.47700000"
,"03 01 2018","15:45:00","0.05848100","0.05853900","0.05840400","0.05847300","224.89000000"
,"03 01 2018","15:46:00","0.05847300","0.05856100","0.05842400","0.05848600","399.22900000"
,"03 01 2018","15:47:00","0.05848700","0.05855600","0.05847700","0.05855100","236.72600000"
,"03 01 2018","15:48:00","0.05855100","0.05860000","0.05849900","0.05851900","268.42900000"
,"03 01 2018","15:49:00","0.05854700","0.05859600","0.05850000","0.05853500","392.63600000"
,"03 01 2018","15:50:00","0.05858500","0.05859000","0.05852100","0.05852100","238.45500000"
,"03 01 2018","15:51:00","0.05852100","0.05859900","0.05844600","0.05852100","589.76400000"
,"03 01 2018","15:52:00","0.05850100","0.05852800","0.05840300","0.05842900","428.50000000"
,"03 01 2018","15:53:00","0.05843800","0.05849900","0.05838400","0.05845900","392.94700000"
,"03 01 2018","15:54:00","0.05845900","0.05846600","0.05835000","0.05841600","483.66500000"
,"03 01 2018","15:55:00","0.05841600","0.05843500","0.05835800","0.05843000","274.19500000"
,"03 01 2018","15:56:00","0.05842600","0.05845500","0.05830800","0.05840100","452.36100000"
,"03 01 2018","15:57:00","0.05835200","0.05850000","0.05829500","0.05836300","465.69500000"
,"03 01 2018","15:58:00","0.05836900","0.05845800","0.05825800","0.05834900","505.00300000"
,"03 01 2018","15:59:00","0.05834800","0.05838600","0.05825200","0.05832100","619.44000000"
,"03 01 2018","16:00:00","0.05826500","0.05832000","0.05800300","0.05824700","392.48100000"
,"03 01 2018","16:01:00","0.05824700","0.05828300","0.05814500","0.05820300","414.19500000"
,"03 01 2018","16:02:00","0.05820300","0.05828000","0.05818500","0.05820000","363.22600000"
,"03 01 2018","16:03:00","0.05820000","0.05824600","0.05801200","0.05816100","377.20700000"
,"03 01 2018","16:04:00","0.05813200","0.05822000","0.05804000","0.05815100","596.36900000"
,"03 01 2018","16:05:00","0.05810000","0.05815100","0.05800200","0.05807600","284.38800000"
,"03 01 2018","16:06:00","0.05807600","0.05812800","0.05800200","0.05809600","405.30600000"
,"03 01 2018","16:07:00","0.05809600","0.05811800","0.05800200","0.05808300","366.65700000"
,"03 01 2018","16:08:00","0.05808300","0.05808300","0.05800000","0.05802300","353.54600000"
,"03 01 2018","16:09:00","0.05802300","0.05805200","0.05798000","0.05803500","333.20400000"
,"03 01 2018","16:10:00","0.05801100","0.05803500","0.05787700","0.05795000","418.69400000"
,"03 01 2018","16:11:00","0.05794800","0.05797300","0.05789200","0.05795800","274.69900000"
,"03 01 2018","16:12:00","0.05795700","0.05795700","0.05787200","0.05788400","271.47500000"
,"03 01 2018","16:13:00","0.05788400","0.05793400","0.05761000","0.05772500","513.90500000"
,"03 01 2018","16:14:00","0.05772500","0.05781900","0.05763000","0.05768700","587.35500000"
,"03 01 2018","16:15:00","0.05774300","0.05778900","0.05766500","0.05776400","339.24700000"
,"03 01 2018","16:16:00","0.05776400","0.05778800","0.05765200","0.05772500","376.40700000"
,"03 01 2018","16:17:00","0.05771800","0.05788500","0.05770300","0.05784900","346.43300000"
,"03 01 2018","16:18:00","0.05784800","0.05785100","0.05775000","0.05781100","367.18200000"
,"03 01 2018","16:19:00","0.05775700","0.05784900","0.05772600","0.05778100","412.41700000"
,"03 01 2018","16:20:00","0.05784300","0.05793800","0.05778300","0.05786400","295.06300000"
,"03 01 2018","16:21:00","0.05793100","0.05793200","0.05785500","0.05792800","236.73600000"
,"03 01 2018","16:22:00","0.05788000","0.05800700","0.05788000","0.05798900","320.89200000"
,"03 01 2018","16:23:00","0.05798900","0.05800700","0.05787000","0.05796300","504.73900000"
,"03 01 2018","16:24:00","0.05790500","0.05802700","0.05787000","0.05793400","290.99600000"
,"03 01 2018","16:25:00","0.05793500","0.05803500","0.05793000","0.05794200","337.18700000"
,"03 01 2018","16:26:00","0.05793000","0.05795100","0.05779200","0.05791200","414.02200000"
,"03 01 2018","16:27:00","0.05791200","0.05800000","0.05772500","0.05779900","655.59700000"
,"03 01 2018","16:28:00","0.05779900","0.05785800","0.05770400","0.05774500","470.58900000"
,"03 01 2018","16:29:00","0.05774700","0.05790000","0.05774100","0.05785900","390.64600000"
,"03 01 2018","16:30:00","0.05779700","0.05793400","0.05779600","0.05793300","567.48700000"
,"03 01 2018","16:31:00","0.05788100","0.05798400","0.05781000","0.05792200","427.68400000"
,"03 01 2018","16:32:00","0.05792200","0.05799600","0.05776500","0.05788200","407.29800000"
,"03 01 2018","16:33:00","0.05795300","0.05799600","0.05785500","0.05790600","365.37100000"
,"03 01 2018","16:34:00","0.05798500","0.05804300","0.05790400","0.05794700","313.37800000"
,"03 01 2018","16:35:00","0.05794700","0.05808200","0.05787900","0.05793200","476.02400000"
,"03 01 2018","16:36:00","0.05799600","0.05805000","0.05789800","0.05790400","313.00300000"
,"03 01 2018","16:37:00","0.05800800","0.05800800","0.05789300","0.05796300","379.36800000"
,"03 01 2018","16:38:00","0.05796300","0.05810900","0.05791000","0.05810400","572.00800000"
,"03 01 2018","16:39:00","0.05810400","0.05815000","0.05794600","0.05798300","372.01600000"
,"03 01 2018","16:40:00","0.05804900","0.05804900","0.05792500","0.05793100","222.43300000"
,"03 01 2018","16:41:00","0.05799100","0.05799800","0.05792800","0.05799600","148.50900000"
,"03 01 2018","16:42:00","0.05799600","0.05799600","0.05791000","0.05791200","266.69000000"
,"03 01 2018","16:43:00","0.05796900","0.05796900","0.05784200","0.05785200","253.44600000"
,"03 01 2018","16:44:00","0.05785200","0.05789500","0.05771700","0.05781800","291.79200000"
,"03 01 2018","16:45:00","0.05775700","0.05785200","0.05773100","0.05779200","336.77600000"
,"03 01 2018","16:46:00","0.05779300","0.05789700","0.05779000","0.05788700","176.28000000"
,"03 01 2018","16:47:00","0.05788700","0.05799100","0.05782000","0.05785500","236.80900000"
,"03 01 2018","16:48:00","0.05786000","0.05798200","0.05769800","0.05780100","463.72100000"
,"03 01 2018","16:49:00","0.05780100","0.05787100","0.05777400","0.05786400","446.36400000"
,"03 01 2018","16:50:00","0.05786400","0.05789200","0.05779400","0.05782800","283.57200000"
,"03 01 2018","16:51:00","0.05787000","0.05792300","0.05782200","0.05785000","177.74100000"
,"03 01 2018","16:52:00","0.05785100","0.05792200","0.05780900","0.05786500","338.35800000"
,"03 01 2018","16:53:00","0.05786400","0.05790500","0.05780900","0.05786700","215.94400000"
,"03 01 2018","16:54:00","0.05789900","0.05799000","0.05780900","0.05788600","232.93700000"
,"03 01 2018","16:55:00","0.05796700","0.05805300","0.05784100","0.05801600","312.61200000"
,"03 01 2018","16:56:00","0.05803400","0.05805000","0.05789400","0.05789400","162.59800000"
,"03 01 2018","16:57:00","0.05795800","0.05799500","0.05789700","0.05791300","220.14100000"
,"03 01 2018","16:58:00","0.05791400","0.05801600","0.05790900","0.05794200","328.70700000"
,"03 01 2018","16:59:00","0.05794200","0.05822000","0.05791000","0.05803900","273.90400000"
,"03 01 2018","17:00:00","0.05804000","0.05821700","0.05800000","0.05808900","372.33600000"
,"03 01 2018","17:01:00","0.05808900","0.05814700","0.05801500","0.05805400","210.23000000"
,"03 01 2018","17:02:00","0.05808800","0.05812800","0.05802200","0.05804600","297.59500000"
,"03 01 2018","17:03:00","0.05804500","0.05812300","0.05804500","0.05811600","305.37300000"
,"03 01 2018","17:04:00","0.05805900","0.05821100","0.05805900","0.05806700","328.66000000"
,"03 01 2018","17:05:00","0.05813300","0.05815000","0.05806600","0.05813600","243.25000000"
,"03 01 2018","17:06:00","0.05813500","0.05821900","0.05808100","0.05818900","333.42500000"
,"03 01 2018","17:07:00","0.05818900","0.05830800","0.05811700","0.05824200","263.75800000"
,"03 01 2018","17:08:00","0.05818300","0.05824300","0.05805000","0.05819700","349.95500000"
,"03 01 2018","17:09:00","0.05819500","0.05820400","0.05810100","0.05812400","265.24500000"
,"03 01 2018","17:10:00","0.05812400","0.05818000","0.05805100","0.05811700","249.04700000"
,"03 01 2018","17:11:00","0.05817200","0.05818100","0.05810000","0.05815500","195.51000000"
,"03 01 2018","17:12:00","0.05815300","0.05817000","0.05810000","0.05815200","247.17100000"
,"03 01 2018","17:13:00","0.05810600","0.05827600","0.05810100","0.05827500","354.60600000"
,"03 01 2018","17:14:00","0.05822000","0.05840300","0.05822000","0.05830500","340.18300000"
,"03 01 2018","17:15:00","0.05840100","0.05842100","0.05825600","0.05827900","342.45800000"
,"03 01 2018","17:16:00","0.05833700","0.05835700","0.05822000","0.05826300","389.36300000"
,"03 01 2018","17:17:00","0.05826300","0.05850000","0.05821800","0.05839300","536.27400000"
,"03 01 2018","17:18:00","0.05839300","0.05855000","0.05833600","0.05855000","641.94600000"
,"03 01 2018","17:19:00","0.05854500","0.05860000","0.05841800","0.05843400","469.18600000"
,"03 01 2018","17:20:00","0.05843400","0.05858500","0.05843000","0.05847700","278.02700000"
,"03 01 2018","17:21:00","0.05847700","0.05859900","0.05841700","0.05844300","366.63400000"
,"03 01 2018","17:22:00","0.05844300","0.05858600","0.05844300","0.05845100","397.29600000"
,"03 01 2018","17:23:00","0.05851000","0.05857300","0.05841900","0.05848000","307.41300000"
,"03 01 2018","17:24:00","0.05848100","0.05859900","0.05847200","0.05847300","294.70000000"
,"03 01 2018","17:25:00","0.05847500","0.05856200","0.05832600","0.05843600","535.02100000"
,"03 01 2018","17:26:00","0.05843500","0.05854800","0.05837200","0.05849600","272.60400000"
,"03 01 2018","17:27:00","0.05849700","0.05855500","0.05836900","0.05844400","315.68100000"
,"03 01 2018","17:28:00","0.05844400","0.05844500","0.05835000","0.05841900","354.38900000"
,"03 01 2018","17:29:00","0.05842400","0.05847200","0.05833400","0.05840600","230.50400000"
,"03 01 2018","17:30:00","0.05834300","0.05840600","0.05832500","0.05838100","298.54700000"
,"03 01 2018","17:31:00","0.05838100","0.05840700","0.05832500","0.05832500","337.46800000"
,"03 01 2018","17:32:00","0.05832500","0.05839000","0.05832500","0.05832600","968.67400000"
,"03 01 2018","17:33:00","0.05832600","0.05838500","0.05832500","0.05832800","336.08300000"
,"03 01 2018","17:34:00","0.05832800","0.05840700","0.05827700","0.05828000","327.90400000"
,"03 01 2018","17:35:00","0.05828000","0.05837500","0.05822000","0.05830800","258.49600000"
,"03 01 2018","17:36:00","0.05831000","0.05838700","0.05830800","0.05835000","227.24600000"
,"03 01 2018","17:37:00","0.05836600","0.05838400","0.05830400","0.05838300","224.47900000"
,"03 01 2018","17:38:00","0.05838300","0.05850000","0.05831000","0.05835700","276.90700000"
,"03 01 2018","17:39:00","0.05835700","0.05849900","0.05835400","0.05837400","445.99200000"
,"03 01 2018","17:40:00","0.05840000","0.05845000","0.05832500","0.05834000","293.29700000"
,"03 01 2018","17:41:00","0.05834000","0.05856700","0.05834000","0.05856700","340.00200000"
,"03 01 2018","17:42:00","0.05853800","0.05859900","0.05847200","0.05854100","345.37900000"
,"03 01 2018","17:43:00","0.05852200","0.05859100","0.05842800","0.05846300","403.98800000"
,"03 01 2018","17:44:00","0.05856900","0.05860000","0.05842100","0.05855800","173.23000000"
,"03 01 2018","17:45:00","0.05855800","0.05860000","0.05846600","0.05857500","215.43700000"
,"03 01 2018","17:46:00","0.05854100","0.05858500","0.05843000","0.05855900","381.09600000"
,"03 01 2018","17:47:00","0.05855900","0.05865300","0.05848700","0.05857600","365.61300000"
,"03 01 2018","17:48:00","0.05861100","0.05879900","0.05851800","0.05864100","579.74500000"
,"03 01 2018","17:49:00","0.05864100","0.05870000","0.05855000","0.05864400","298.84200000"
,"03 01 2018","17:50:00","0.05864400","0.05869900","0.05858800","0.05868700","317.53900000"
,"03 01 2018","17:51:00","0.05869900","0.05879100","0.05862300","0.05866900","282.71500000"
,"03 01 2018","17:52:00","0.05866900","0.05873300","0.05863100","0.05863100","219.21700000"
,"03 01 2018","17:53:00","0.05870400","0.05870400","0.05856100","0.05870000","342.07900000"
,"03 01 2018","17:54:00","0.05864500","0.05872000","0.05855000","0.05869200","378.61500000"
,"03 01 2018","17:55:00","0.05866000","0.05879900","0.05859500","0.05875000","381.05400000"
,"03 01 2018","17:56:00","0.05873300","0.05879900","0.05872200","0.05879900","352.02600000"
,"03 01 2018","17:57:00","0.05879900","0.05884600","0.05875300","0.05875800","395.20000000"
,"03 01 2018","17:58:00","0.05875800","0.05886000","0.05875100","0.05882900","442.50900000"
,"03 01 2018","17:59:00","0.05879000","0.05888700","0.05875000","0.05883000","518.43400000"
,"03 01 2018","18:00:00","0.05875200","0.05895000","0.05875000","0.05884800","401.85500000"
,"03 01 2018","18:01:00","0.05884800","0.05893500","0.05884600","0.05885400","542.23500000"
,"03 01 2018","18:02:00","0.05885400","0.05893500","0.05885400","0.05891600","390.16700000"
,"03 01 2018","18:03:00","0.05891600","0.05900000","0.05887200","0.05890000","676.38600000"
,"03 01 2018","18:04:00","0.05890100","0.05900000","0.05887200","0.05890200","524.73100000"
,"03 01 2018","18:05:00","0.05889700","0.05904700","0.05889300","0.05902900","304.90200000"
,"03 01 2018","18:06:00","0.05893300","0.05912600","0.05893300","0.05900100","337.31800000"
,"03 01 2018","18:07:00","0.05900100","0.05914100","0.05895000","0.05910900","309.27200000"
,"03 01 2018","18:08:00","0.05910000","0.05920000","0.05904200","0.05909000","336.62000000"
,"03 01 2018","18:09:00","0.05912700","0.05919700","0.05908500","0.05911000","402.89900000"
,"03 01 2018","18:10:00","0.05912000","0.05917900","0.05910000","0.05912100","439.37500000"
,"03 01 2018","18:11:00","0.05916900","0.05933700","0.05910000","0.05920200","677.81200000"
,"03 01 2018","18:12:00","0.05920200","0.05942000","0.05913500","0.05923400","441.36600000"
,"03 01 2018","18:13:00","0.05923300","0.05934900","0.05917200","0.05918500","425.10700000"
,"03 01 2018","18:14:00","0.05930100","0.05942000","0.05916800","0.05929100","383.33500000"
,"03 01 2018","18:15:00","0.05929100","0.05934700","0.05921000","0.05928700","258.59800000"
,"03 01 2018","18:16:00","0.05928900","0.05937700","0.05927200","0.05934800","343.46700000"
,"03 01 2018","18:17:00","0.05929700","0.05941000","0.05928900","0.05937100","273.52300000"
,"03 01 2018","18:18:00","0.05930400","0.05941100","0.05926900","0.05937600","436.47600000"
,"03 01 2018","18:19:00","0.05930800","0.05950000","0.05930800","0.05945000","430.55400000"
,"03 01 2018","18:20:00","0.05944900","0.05960500","0.05939200","0.05960500","410.93300000"
,"03 01 2018","18:21:00","0.05948700","0.05980000","0.05948700","0.05977400","581.46400000"
,"03 01 2018","18:22:00","0.05971900","0.05980000","0.05971500","0.05973000","436.44900000"
,"03 01 2018","18:23:00","0.05973000","0.05980000","0.05970000","0.05971700","666.61100000"
,"03 01 2018","18:24:00","0.05979900","0.05989700","0.05971800","0.05986500","349.14600000"
,"03 01 2018","18:25:00","0.05986400","0.06005200","0.05977100","0.06000000","520.61400000"
,"03 01 2018","18:26:00","0.06000000","0.06022400","0.05990100","0.06002900","530.12400000"
,"03 01 2018","18:27:00","0.05992300","0.06024400","0.05990000","0.06015300","508.41600000"
,"03 01 2018","18:28:00","0.06015300","0.06030000","0.06004500","0.06020000","682.08500000"
,"03 01 2018","18:29:00","0.06020000","0.06031500","0.06018000","0.06025500","416.17700000"
,"03 01 2018","18:30:00","0.06026200","0.06050000","0.06020000","0.06042900","637.82900000"
,"03 01 2018","18:31:00","0.06043000","0.06058800","0.06043000","0.06058500","471.75500000"
,"03 01 2018","18:32:00","0.06053000","0.06068700","0.06052100","0.06060100","415.27100000"
,"03 01 2018","18:33:00","0.06060400","0.06077000","0.06060000","0.06068300","523.35900000"
,"03 01 2018","18:34:00","0.06071800","0.06077000","0.06068000","0.06070100","456.52800000"
,"03 01 2018","18:35:00","0.06071600","0.06074800","0.06052500","0.06068300","734.76500000"
,"03 01 2018","18:36:00","0.06065800","0.06080000","0.06048700","0.06067000","683.98100000"
,"03 01 2018","18:37:00","0.06067100","0.06080800","0.06063700","0.06069900","421.97600000"
,"03 01 2018","18:38:00","0.06069900","0.06076000","0.06052800","0.06055600","387.83000000"
,"03 01 2018","18:39:00","0.06055600","0.06079900","0.06055600","0.06066700","507.91200000"
,"03 01 2018","18:40:00","0.06071600","0.06075000","0.06060000","0.06066000","347.99100000"
,"03 01 2018","18:41:00","0.06066100","0.06085800","0.06066000","0.06080100","494.91000000"
,"03 01 2018","18:42:00","0.06080100","0.06100000","0.06074700","0.06090300","717.58500000"
,"03 01 2018","18:43:00","0.06099600","0.06123200","0.06090100","0.06104500","462.67600000"
,"03 01 2018","18:44:00","0.06104500","0.06150000","0.06100000","0.06116400","660.05100000"
,"03 01 2018","18:45:00","0.06116400","0.06140000","0.06102800","0.06109000","594.21100000"
,"03 01 2018","18:46:00","0.06109000","0.06116000","0.06100000","0.06110000","428.73400000"
,"03 01 2018","18:47:00","0.06110000","0.06120200","0.06103100","0.06110800","444.75000000"
,"03 01 2018","18:48:00","0.06114900","0.06123100","0.06110100","0.06121600","437.48500000"
,"03 01 2018","18:49:00","0.06121400","0.06150000","0.06111600","0.06124500","318.59400000"
,"03 01 2018","18:50:00","0.06130100","0.06150000","0.06124500","0.06143800","429.97400000"
,"03 01 2018","18:51:00","0.06138300","0.06169600","0.06138300","0.06155900","412.23100000"
,"03 01 2018","18:52:00","0.06155900","0.06192400","0.06155900","0.06181400","504.18900000"
,"03 01 2018","18:53:00","0.06181400","0.06200000","0.06181400","0.06190000","754.36500000"
,"03 01 2018","18:54:00","0.06190000","0.06200000","0.06178900","0.06190500","700.17600000"
,"03 01 2018","18:55:00","0.06190500","0.06270900","0.06190000","0.06217100","918.04000000"
,"03 01 2018","18:56:00","0.06217200","0.06290000","0.06217200","0.06247500","513.38300000"
,"03 01 2018","18:57:00","0.06247500","0.06300000","0.06241500","0.06250200","741.59900000"
,"03 01 2018","18:58:00","0.06252500","0.06266500","0.06241500","0.06261800","291.72300000"
,"03 01 2018","18:59:00","0.06261800","0.06285000","0.06254400","0.06274400","491.49400000"
,"03 01 2018","19:00:00","0.06275000","0.06284700","0.06250000","0.06261600","601.10400000"
,"03 01 2018","19:01:00","0.06260000","0.06261600","0.06216200","0.06229000","798.74700000"
,"03 01 2018","19:02:00","0.06229000","0.06230000","0.06195700","0.06207800","729.88700000"
,"03 01 2018","19:03:00","0.06209200","0.06214000","0.06190000","0.06190000","576.03600000"
,"03 01 2018","19:04:00","0.06190200","0.06199200","0.06158000","0.06163800","742.76500000"
,"03 01 2018","19:05:00","0.06166800","0.06172000","0.06157600","0.06167100","658.77100000"
,"03 01 2018","19:06:00","0.06166600","0.06193700","0.06160100","0.06167000","337.38600000"
,"03 01 2018","19:07:00","0.06166900","0.06170900","0.06158000","0.06166000","337.42400000"
,"03 01 2018","19:08:00","0.06166000","0.06166200","0.06157100","0.06161000","377.09800000"
,"03 01 2018","19:09:00","0.06162000","0.06169200","0.06156500","0.06156500","352.57700000"
,"03 01 2018","19:10:00","0.06156600","0.06168800","0.06150500","0.06155100","433.65300000"
,"03 01 2018","19:11:00","0.06161100","0.06173100","0.06154900","0.06159400","481.31000000"
,"03 01 2018","19:12:00","0.06159400","0.06170800","0.06092300","0.06133100","749.17900000"
,"03 01 2018","19:13:00","0.06151700","0.06173200","0.06072300","0.06155200","667.62000000"
,"03 01 2018","19:14:00","0.06160700","0.06181500","0.06155300","0.06178100","311.79100000"
,"03 01 2018","19:15:00","0.06171300","0.06180400","0.06171200","0.06178400","170.88900000"
,"03 01 2018","19:16:00","0.06178300","0.06195800","0.06171700","0.06189900","321.92000000"
,"03 01 2018","19:17:00","0.06195000","0.06215200","0.06184400","0.06201900","349.18800000"
,"03 01 2018","19:18:00","0.06203000","0.06241000","0.06203000","0.06226400","436.15000000"
,"03 01 2018","19:19:00","0.06226400","0.06258300","0.06223000","0.06258300","671.81300000"
,"03 01 2018","19:20:00","0.06250100","0.06285000","0.06250000","0.06257000","588.32000000"
,"03 01 2018","19:21:00","0.06262800","0.06263700","0.06256300","0.06256600","415.30300000"
,"03 01 2018","19:22:00","0.06256600","0.06263400","0.06226400","0.06228900","704.09800000"
,"03 01 2018","19:23:00","0.06239500","0.06253200","0.06200000","0.06213500","531.33000000"
,"03 01 2018","19:24:00","0.06213300","0.06213300","0.06187600","0.06197400","543.41000000"
,"03 01 2018","19:25:00","0.06192800","0.06197500","0.06170000","0.06180300","399.68600000"
,"03 01 2018","19:26:00","0.06180300","0.06180300","0.06158800","0.06169400","364.51200000"
,"03 01 2018","19:27:00","0.06163600","0.06200000","0.06163000","0.06177900","445.43100000"
,"03 01 2018","19:28:00","0.06177900","0.06210000","0.06177900","0.06199200","582.30400000"
,"03 01 2018","19:29:00","0.06190200","0.06217400","0.06190200","0.06202100","406.27700000"
,"03 01 2018","19:30:00","0.06202200","0.06222000","0.06202100","0.06217700","603.26500000"
,"03 01 2018","19:31:00","0.06217600","0.06220000","0.06200000","0.06200000","408.56300000"
,"03 01 2018","19:32:00","0.06200100","0.06209900","0.06195000","0.06203600","275.50600000"
,"03 01 2018","19:33:00","0.06207400","0.06220000","0.06203600","0.06218200","378.00700000"
,"03 01 2018","19:34:00","0.06218200","0.06232000","0.06211000","0.06224600","469.40800000"
,"03 01 2018","19:35:00","0.06218700","0.06235000","0.06215800","0.06223600","359.40800000"
,"03 01 2018","19:36:00","0.06221000","0.06229500","0.06207600","0.06221600","343.87200000"
,"03 01 2018","19:37:00","0.06220300","0.06234800","0.06220300","0.06227800","310.15600000"
,"03 01 2018","19:38:00","0.06227800","0.06234200","0.06201100","0.06226700","438.35500000"
,"03 01 2018","19:39:00","0.06226700","0.06229200","0.06219400","0.06222600","351.87700000"
,"03 01 2018","19:40:00","0.06222600","0.06237500","0.06222400","0.06237300","312.56100000"
,"03 01 2018","19:41:00","0.06228600","0.06237600","0.06219400","0.06228100","362.66300000"
,"03 01 2018","19:42:00","0.06220200","0.06228000","0.06200000","0.06214300","306.43300000"
,"03 01 2018","19:43:00","0.06214300","0.06217500","0.06200000","0.06211300","285.99100000"
,"03 01 2018","19:44:00","0.06216000","0.06216000","0.06206200","0.06214700","280.90300000"
,"03 01 2018","19:45:00","0.06214900","0.06236000","0.06209100","0.06226900","283.91800000"
,"03 01 2018","19:46:00","0.06227200","0.06250000","0.06215600","0.06235400","355.66000000"
,"03 01 2018","19:47:00","0.06228800","0.06240500","0.06221000","0.06236900","340.81700000"
,"03 01 2018","19:48:00","0.06230900","0.06239600","0.06230500","0.06238500","348.43100000"
,"03 01 2018","19:49:00","0.06239600","0.06247300","0.06233100","0.06242600","330.30200000"
,"03 01 2018","19:50:00","0.06242500","0.06250000","0.06242300","0.06250000","370.90900000"
,"03 01 2018","19:51:00","0.06249800","0.06259000","0.06234100","0.06251100","760.12300000"
,"03 01 2018","19:52:00","0.06251100","0.06258800","0.06251100","0.06251100","408.69800000"
,"03 01 2018","19:53:00","0.06257400","0.06257400","0.06240000","0.06250000","403.12300000"
,"03 01 2018","19:54:00","0.06249900","0.06264000","0.06241100","0.06256300","286.58500000"
,"03 01 2018","19:55:00","0.06256300","0.06263500","0.06240000","0.06253300","381.19200000"
,"03 01 2018","19:56:00","0.06253300","0.06260000","0.06231500","0.06240600","323.51100000"
,"03 01 2018","19:57:00","0.06255900","0.06257500","0.06241300","0.06247000","364.45900000"
,"03 01 2018","19:58:00","0.06247000","0.06260300","0.06240100","0.06248600","344.15100000"
,"03 01 2018","19:59:00","0.06254700","0.06259800","0.06244600","0.06254300","277.59200000"
,"03 01 2018","20:00:00","0.06244100","0.06254200","0.06227500","0.06235400","395.12000000"
,"03 01 2018","20:01:00","0.06235400","0.06235400","0.06215600","0.06230000","465.41800000"
,"03 01 2018","20:02:00","0.06230000","0.06235000","0.06204600","0.06217600","513.85600000"
,"03 01 2018","20:03:00","0.06217500","0.06217500","0.06200000","0.06200700","450.12200000"
,"03 01 2018","20:04:00","0.06201700","0.06208400","0.06190000","0.06196200","386.82200000"
,"03 01 2018","20:05:00","0.06196300","0.06208400","0.06190300","0.06195900","307.93200000"
,"03 01 2018","20:06:00","0.06190500","0.06198500","0.06187500","0.06195200","249.35700000"
,"03 01 2018","20:07:00","0.06188700","0.06210000","0.06188700","0.06200700","313.62500000"
,"03 01 2018","20:08:00","0.06206800","0.06208900","0.06200600","0.06206900","342.21100000"
,"03 01 2018","20:09:00","0.06201300","0.06213000","0.06200600","0.06208400","383.08800000"
,"03 01 2018","20:10:00","0.06202400","0.06216100","0.06200600","0.06207500","454.53900000"
,"03 01 2018","20:11:00","0.06207500","0.06230000","0.06201000","0.06223000","255.44500000"
